Freq.,Rectangular,von Hann,Hamming,SFT3F (full),SFT3F (4 bit),SFT3F (8 bit)
0.526999999987538,0.670702194009717,0.863796391973210,0.835189470577614,0.999660766602810,0.998134683609818,0.999334132642287
0.527999999987514,0.671945990973221,0.864338761365322,0.835835756508584,0.999680342670949,0.998160131901656,0.999354965567159
0.528999999987491,0.673188388221332,0.864880252518942,0.836481086959912,0.999699731654619,0.998185385345707,0.999375609745946
0.529999999987467,0.674429378363606,0.865420863830918,0.837125459470893,0.999718934383322,0.998210444744148,0.999396066002301
0.530999999987444,0.675668954016873,0.865960593700339,0.837768871583802,0.999737951685764,0.998235310898395,0.999416335159091
0.531999999987420,0.676907107805368,0.866499440528577,0.838411320843958,0.999756784389887,0.998259984609132,0.999436418038423
0.532999999987396,0.678143832360859,0.867037402719290,0.839052804799741,0.999775433322824,0.998284466676273,0.999456315461603
0.533999999987373,0.679379120322548,0.867574478678372,0.839693321002535,0.999793899310919,0.998308757898973,0.999476028249157
0.534999999987349,0.680612964337427,0.868110666814069,0.840332867006881,0.999812183179718,0.998332859075626,0.999495557220819
0.535999999987325,0.681845357060177,0.868645965536903,0.840971440370394,0.999830285753949,0.998356771003845,0.999514903195514
0.536999999987302,0.683076291153331,0.869180373259713,0.841609038653830,0.999848207857527,0.998380494480459,0.999534066991359
0.537999999987278,0.684305759287201,0.869713888397611,0.842245659421029,0.999865950313561,0.998404030301532,0.999553049425675
0.538999999987254,0.685533754140199,0.870246509368069,0.842881300239039,0.999883513944321,0.998427379262322,0.999571851314949
0.539999999987231,0.686760268398761,0.870778234590872,0.843515958678070,0.999900899571249,0.998450542157295,0.999590473474852
0.540999999987207,0.687985294757464,0.871309062488140,0.844149632311522,0.999918108014961,0.998473519780124,0.999608916720231
0.541999999987183,0.689208825919154,0.871838991484346,0.844782318716026,0.999935140095220,0.998496312923669,0.999627181865092
0.542999999987160,0.690430854594848,0.872368020006253,0.845414015471372,0.999951996630948,0.998518922379983,0.999645269722605
0.543999999987136,0.691651373504081,0.872896146483032,0.846044720160664,0.999968678440212,0.998541348940297,0.999663181105094
0.544999999987112,0.692870375374807,0.873423369346192,0.846674430370240,0.999985186340219,0.998563593395024,0.999680916824032
0.545999999987089,0.694087852943536,0.873949687029613,0.847303143689728,1.000001521147318,0.998585656533751,0.999698477690038
0.546999999987065,0.695303798955440,0.874475097969559,0.847930857712068,1.000017683676987,0.998607539145231,0.999715864512871
0.547999999987042,0.696518206164271,0.874999600604617,0.848557570033449,1.000033674743822,0.998629242017373,0.999733078101416
0.548999999987018,0.697731067332699,0.875523193375825,0.849183278253468,1.000049495161556,0.998650765937258,0.999750119263700
